element_type,osmid,amenity,cuisine,name,geometry,shelter_type,atm,healthcare,bus,public_transport,capacity,nodes,ferry,landuse,addr:street,name:en,name:zh,wikidata,wikipedia,tourism,building,internet_access,internet_access:fee,operator,outdoor_seating,website,access,covered,email,opening_hours,surface,bicycle_parking,fee,operator:type,waste,parking,religion,layer,townhall:type,brand,brand:en,brand:wikidata,brand:zh,ref,takeaway,addr:city,addr:district,addr:postcode,addr:province,smoking,addr:housenumber,drive_through,operator:en,operator:wikidata,operator:zh,description,park_ride,barrier,backrest,female,male,toilets:disposal,bench,bin,diet:vegetarian,changing_table,unisex,wheelchair,highway,fuel:octane_92,source,social_facility,social_facility:for,alt_name,created_by,name:zh-Latn-pinyin,brand:wikipedia,name:de,official_name,phone,brand:zh-Hans,name:zh-Hans,address,contact:phone,lgbtq,addr:country,bar,payment:telephone_cards,check_date,name:cs,name:fi,name:fr,name:ko,name:sv,name:zh-Hant,delivery,not:brand:wikidata,addr:housename,designation,diet:halal,bicycle,motorcar,short_name,operator:wikipedia,motor_vehicle,supervised,bicycle_rental,drink:tea,material,recycling_type,collection_times,post_box:type,historic,note,vending,indoor,type,service:bicycle:pump,maxheight,name:zh-CN,name:zh-Hant-CN,entrance,name:ru,fast_food,tower:type,brand:zh-Hant,int_name,start_date,shop,dispensing,level,description:en,phone:mobile,brand:ja,branch,parcel_mail_in,parcel_pickup,payment,payment:mobilepay,payment:cash,payment:mobile_phone,cash_in,post_office,addr:floor,toilets,colour,toilets:handwashing,name:ja,diet:chicken,diet:meat,diet:mediterranean,diet:salad,theatre:type,indoor_seating,self_service,air_conditioning,old_name,internet_access:ssid,healthcare:speciality,denomination,height,building:levels,was:building,grades,alt_name:zh,addr:full,addr:full:en,office,capacity:disabled,construction,trolleybus,ways,name:nan,name:nan-HJ,name:nan-POJ,name:nan-TL,short_name:en,short_name:nan,short_name:nan-HJ,short_name:nan-POJ,short_name:nan-TL,short_name:zh,stars,lit,shelter,postal_code,cargo,opening_hours:covid19,toilets:access,emergency,theatre:genre,roof:height,roof:shape,title,residential,studio,site,payment:alipay,payment:coins,payment:wechat,network,payment:叮嗒出行,payment:杭州市民卡,payment:杭州通,location,lockable,fixme,fixme:type,school,name:el,name:es,preschool,psv,taxi,tourist_bus,coach,diet:local
node,325781747,bank,,中国工商银行,POINT (120.1371562 30.2911106),,yes,,,,,,,,,Industrial and Commercial Bank of China,中国工商银行,,,,,,,,,,,,,,,,,,,,,,,中国工商银行,Industrial and Commercial Bank of China,Q26463,中国工商银行,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zhōngguó Gōngshāng Yínháng,en:Industrial and Commercial Bank of China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,325781976,bank,,中国建设银行,POINT (120.1311069 30.279976),,yes,,,,,,,,,China Construction Bank,中国建设银行,,,,,,,,,,,,,,,,,,,,,,,中国建设银行,China Construction Bank,Q26299,中国建设银行,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zhōngguó Jiànshè Yínháng,en:China Construction Bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,325782805,restaurant,pizza,必胜客,POINT (120.1649859 30.2833195),,,,,,,,,,,Pizza Hut,必胜客,,,,,,,,,,,,,,,,,,,,,,,必胜客,Pizza Hut,Q191615,必胜客,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,Bì Shèng Kè,zh:必胜客,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,330268452,restaurant,,外婆家,POINT (120.1211736 30.2799538),,,,,,,,,,,Grandma's Kitchen,外婆家,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wàipó Jiā,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,332055920,bank,,招商银行,POINT (120.1472582 30.2877338),,yes,,,,,,,,,China Merchants Bank,招商银行,,,,,,,,,,,,,,,,,,,,,,,招商银行,China Merchants Bank,Q1073327,招商银行,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zhāoshāng Yínháng,en:China Merchants Bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,332055987,hospital,,浙江省新华医院,POINT (120.1439632 30.2863945),,,hospital,,,,,,,潮王路,,浙江省新华医院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318,,,,,,,,,,,,,,,,,,,,,,,,,Zhèjiāng Shěng Xīnhuá Yīyuàn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,332056013,cafe,,两岸咖啡,POINT (120.1411926 30.2891734),,,,,,,,,,,C. Straits Cafe,两岸咖啡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liang'an Kafei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,332056021,bank,,交通银行,POINT (120.1410328 30.2903109),,yes,,,,,,,,,Bank of Communications,交通银行,,,,,,,,,,,,,,,,,,,,,,,交通银行,Bank of Communications,Q806680,交通银行,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jiāotōng Yínháng,en:Bank of Communications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,332165942,restaurant,pizza,必胜客,POINT (120.1198556 30.2904961),,,,,,,,,,,Pizza Hut,必胜客,,,,,,,,,,,,,,,,,,,,,,,必胜客,Pizza Hut,Q191615,必胜客,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bì Shèng Kè,en:Pizza Hut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,332165951,fast_food,chicken,肯德基,POINT (120.1182524 30.2903053),,,,,,,,,,,KFC,肯德基,,,,,,,,,,,,,,,,,,,,,,,肯德基,KFC,Q524757,肯德基,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kěn Dé Jī,zh:肯德基,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,332165953,fast_food,chicken,肯德基,POINT (120.1130485 30.2848516),,,,,,,,,,,KFC,肯德基,,,,,,,,,,,,,,,,,,,,,,,肯德基,KFC,Q524757,肯德基,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kěn Dé Jī,zh:肯德基,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,332165956,fast_food,,肯德基,POINT (120.0899621 30.2831468),,,,,,,,,,,KFC,肯德基,,,,,,,,,,,,,,,,,,,,,,,KFC,,,肯德基,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kěn Dé Jī,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,332165958,fast_food,pizza,必胜客,POINT (120.0891779 30.2830911),,,,,,,,,,,Pizza Hut,必胜客,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bì Shèng Kè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,332253305,post_box,,,POINT (120.135954 30.2795758),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,332253431,toilets,,,POINT (120.1198496 30.3089588),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,333607660,bank,,杭州银行,POINT (120.1246615 30.2831612),,yes,,,,,,,,,Bank ok Hangzhou,杭州银行,,,,,,,,,,,,,,,,,,,,,,,杭州银行,Bank ok Hangzhou,Q11102645,杭州银行,,,,,,,,127,,,,,,,,,,,,,,,,,,,,,,,,,Hángzhōu Yínháng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,333607670,bank,,中国农业银行,POINT (120.1247103 30.2821596),,yes,,,,,,,,,Agricultural Bank of China,中国农业银行,,,,,,,,,,,,,,,,,,,,,,,中国农业银行,Agricultural Bank of China,Q26298,中国农业银行,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zhōngguó Nóngyè Yínháng,en:Agricultural Bank of China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,333679716,bank,,中国建设银行,POINT (120.1095532 30.284576),,yes,,,,,,,,,China Construction Bank,中国建设银行,,,,,,,,,,,,,,,,,,,,,,,中国建设银行,China Construction Bank,Q26299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zhōngguó Jiànshè Yínháng,en:China Construction Bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,337081683,toilets,,,POINT (120.1490351 30.2922186),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,337082018,post_box,,,POINT (120.1197118 30.2577524),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,338909813,fuel,,中国石化,POINT (120.0249148 30.3702462),,,,,,,,,,,Sinopec,中国石化,,,,,,,,,,,,,,,,,,,,,,,中国石化,Sinopec,Q831445,中国石化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zhōngguó Shíhuà,en:Sinopec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,339645058,restaurant,mexican,Panchos,POINT (120.1177189 30.2728467),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,339645078,fuel,,中国石油,POINT (120.0197963 30.2349258),,,,,,,,,,,CNPC,中国石油,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zhōngguó Shíyóu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,343473399,restaurant,,川味观,POINT (120.1743931 30.267155),,,,,,,,,,,Chuan Wei Guan,川味观,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,Chuān Wèi Guān,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,343604518,pub,,,POINT (120.1565349 30.2974398),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,343604634,fast_food,chicken,肯德基,POINT (120.1658793 30.2802405),,,,,,,,,,,KFC,肯德基,,,,,,,,,,,,,,,,,,,,,,,肯德基,KFC,Q524757,肯德基,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kěn Dé Jī,zh:肯德基,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,344628908,bank,,中国工商银行,POINT (120.1719095 30.2599082),,yes,,,,,,,,,Industrial and Commercial Bank of China,中国工商银行,,,,,,,,,,,,,,,,,,,,,,,中国工商银行,Industrial and Commercial Bank of China,Q26463,中国工商银行,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zhōngguó Gōngshāng Yínháng,en:Industrial and Commercial Bank of China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,344629382,hospital,,浙医一院,POINT (120.1767691 30.24884),,,hospital,,,,,,,,"The First Affiliated Hospital, College of Medicine, Zhejiang University",浙医一院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zhè Yī Yī Yuàn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,348016060,pub,,,POINT (120.1561186 30.2494933),,,,,,,,,,,Night and Day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,348016068,bank,,中国建设银行,POINT (120.1642356 30.2666955),,yes,,,,,,,,,China Construction Bank,中国建设银行,,,,,,,,,,,,,,,,,,,,,,,中国建设银行,China Construction Bank,Q26299,中国建设银行,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zhōngguó Jiànshè Yínháng,en:China Construction Bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,348016070,bank,,杭州联合银行,POINT (120.1646707 30.2667471),,yes,,,,,,,,,Hangzhou United Bank,杭州联合银行,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hángzhōu Liánhé Yínháng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,348018399,post_box,,,POINT (120.1499709 30.2625479),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,348018431,fast_food,,赛百味 Subway,POINT (120.136472 30.2727472),,,,,,,,,,,Subway,赛百味,,,,,,,,,,,,,,,,,,,,,,,Subway,Subway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sàibǎiwèi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,348018464,post_box,,,POINT (120.1414047 30.2723018),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,352654543,fast_food,pizza,必胜客 Pizza Hut,POINT (120.1583898 30.2542583),,,,,,,,,,,Pizza Hut,必胜客,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bì Shèng Kè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,352666810,bank,,广东发展银行,POINT (120.1429048 30.2700082),,yes,,,,,,,,,Guangdong Development Bank,广东发展银行,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636,,,,,,,,,,,,,,,,,,,,,,,,,Guǎngdōng Fāzhǎn Yínháng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,352666816,bank,,中国建设银行 China Construction Bank,POINT (120.1451938 30.2707064),,yes,,,,,,,,,China Construction Bank,中国建设银行,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zhōngguó Jiànshè Yínháng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,352666897,fast_food,sandwich,赛百味,POINT (120.1122712 30.2850166),,,,,,,,,,,Subway,赛百味,,,,,,,,,,,,,,,,,,,,,,,Subway,Subway,Q244457,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sàibǎiwèi,en:Subway (restaurant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,352666898,toilets,,,POINT (120.144177 30.2976956),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,352669091,parking,,,POINT (120.1588173 30.2496983),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,353872976,place_of_worship,,,POINT (119.7980269 30.4505046),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,buddhist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,353886096,fuel,,中国石化,POINT (120.0775345 30.3592783),,,,,,,,,,,Sinopec,中国石化,,,,,,,,,,,,,,,,,,,,,,,中国石化,Sinopec,Q831445,中国石化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zhōngguó Shíhuà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,353886137,fuel,,中国石化,POINT (120.1009277 30.3327098),,,,,,,,,,,Sinopec,中国石化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zhōngguó Shíhuà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,353886340,pub,,,POINT (120.1519566 30.2368672),,,,,,,,,,,Top Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,353886361,nightclub,,,POINT (120.1602315 30.2433642),,,,,,,,,,,Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,353886374,cafe,coffee_shop,星巴克,POINT (120.1603964 30.245992),,,,,,,,,,,Starbucks,星巴克,,,,,,,,,,,,,,,,,,,,,,,星巴克,Starbucks,Q37158,星巴克,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xīngbākè Kāfēi,en:Starbucks,,Starbucks Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
